1.000000000000000000e+00,5.985798579124872276e+02
2.000000000000000000e+00,5.980796889605098841e+02
3.000000000000000000e+00,5.961178803267048352e+02
4.000000000000000000e+00,5.907367089631716226e+02
5.000000000000000000e+00,5.788605831159516129e+02
6.000000000000000000e+00,5.574742193495321771e+02
7.000000000000000000e+00,5.151571834918387367e+02
8.000000000000000000e+00,4.454258425619475474e+02
9.000000000000000000e+00,3.423390631939178093e+02
1.000000000000000000e+01,2.031639166201620696e+02
1.100000000000000000e+01,6.348399164735963041e+01
1.200000000000000000e+01,1.523786706111384603e+01
1.300000000000000000e+01,1.441691064387504184e+02
1.400000000000000000e+01,2.053199424875847967e+02
1.500000000000000000e+01,1.255159833480188780e+02
1.600000000000000000e+01,3.421764856889129192e+01
1.700000000000000000e+01,1.103979491437242544e+01
1.800000000000000000e+01,3.218691945230075646e+01
1.900000000000000000e+01,6.243127955921161032e+01
2.000000000000000000e+01,7.618370654297631006e+01
2.100000000000000000e+01,6.988130479565160158e+01
2.200000000000000000e+01,4.686825801323066543e+01
2.300000000000000000e+01,1.959283668984497595e+01
2.400000000000000000e+01,6.534298945122853475e+00
2.500000000000000000e+01,1.936356557704014136e+01
2.600000000000000000e+01,4.237416037811459546e+01
2.700000000000000000e+01,4.310632373726548394e+01
2.800000000000000000e+01,2.069546180001180602e+01
2.900000000000000000e+01,4.682773431216056714e+00
3.000000000000000000e+01,9.424426035483220332e+00
3.100000000000000000e+01,2.318809297375394607e+01
3.200000000000000000e+01,2.931983412009542889e+01
3.300000000000000000e+01,2.186391646219013296e+01
3.400000000000000000e+01,8.335541062341317087e+00
3.500000000000000000e+01,3.538118399272377701e+00
3.600000000000000000e+01,1.291227641762251466e+01
3.700000000000000000e+01,2.032700837463016796e+01
3.800000000000000000e+01,1.265005580669607888e+01
3.900000000000000000e+01,3.521094802351854014e+00
4.000000000000000000e+01,5.868343578798540960e+00
4.100000000000000000e+01,1.274608219720528623e+01
4.200000000000000000e+01,1.285567815524365187e+01
4.300000000000000000e+01,6.057874812739106218e+00
4.400000000000000000e+01,2.231180227403671168e+00
4.500000000000000000e+01,6.602986493564910297e+00
