1.000000000000000000e+00,5.946900733564585835e+02
2.000000000000000000e+00,5.933767319088136674e+02
3.000000000000000000e+00,5.884517376215692366e+02
4.000000000000000000e+00,5.769350357264836475e+02
5.000000000000000000e+00,5.551981619140624389e+02
6.000000000000000000e+00,5.185174420369110067e+02
7.000000000000000000e+00,4.621561769262177677e+02
8.000000000000000000e+00,3.777392543963211438e+02
9.000000000000000000e+00,2.528231054937029967e+02
1.000000000000000000e+01,1.024138640464737193e+02
1.100000000000000000e+01,5.063036338265496816e+00
1.200000000000000000e+01,1.169771587800149888e+02
1.300000000000000000e+01,2.092935553635520023e+02
1.400000000000000000e+01,1.527305592791891229e+02
1.500000000000000000e+01,4.803733352845030424e+01
1.600000000000000000e+01,5.252007570357337229e+00
1.700000000000000000e+01,2.679882309027351894e+01
1.800000000000000000e+01,5.767110742138899582e+01
1.900000000000000000e+01,7.377843365026284062e+01
2.000000000000000000e+01,6.978957421321501897e+01
2.100000000000000000e+01,4.826447264508424695e+01
2.200000000000000000e+01,2.091910980176572465e+01
2.300000000000000000e+01,5.912803098709026983e+00
2.400000000000000000e+01,1.645263988701059077e+01
2.500000000000000000e+01,4.056181688432456411e+01
2.600000000000000000e+01,4.581551130765587487e+01
2.700000000000000000e+01,2.527648499497000145e+01
2.800000000000000000e+01,6.574920797320539023e+00
2.900000000000000000e+01,8.333612233120391011e+00
3.000000000000000000e+01,2.141643314971973666e+01
3.100000000000000000e+01,2.883439077599328826e+01
3.200000000000000000e+01,2.404156064300784124e+01
3.300000000000000000e+01,1.146112386845183906e+01
3.400000000000000000e+01,3.364452269044813093e+00
3.500000000000000000e+01,8.489309333867968377e+00
3.600000000000000000e+01,1.817067906518070686e+01
3.700000000000000000e+01,1.604633266661585367e+01
3.800000000000000000e+01,5.840797406528809077e+00
3.900000000000000000e+01,3.133256340341729285e+00
4.000000000000000000e+01,9.083782222194301426e+00
4.100000000000000000e+01,1.325558558914337226e+01
4.200000000000000000e+01,9.826545098010900148e+00
4.300000000000000000e+01,3.689377594657511139e+00
4.400000000000000000e+01,3.700867339415527812e+00
4.500000000000000000e+01,8.856730239110156333e+00
4.600000000000000000e+01,8.660986876094552755e+00
4.700000000000000000e+01,3.564448173501123307e+00
4.800000000000000000e+01,3.013524097634001642e+00
4.900000000000000000e+01,6.402454061781146955e+00
5.000000000000000000e+01,6.697037878198724314e+00
5.100000000000000000e+01,3.277698141982948066e+00
5.200000000000000000e+01,2.183495318831060850e+00
5.300000000000000000e+01,4.605986069400088923e+00
5.400000000000000000e+01,4.580145077742844073e+00
5.500000000000000000e+01,2.111147347259460183e+00
5.600000000000000000e+01,1.866507914870792817e+00
5.700000000000000000e+01,3.306085701319279480e+00
5.800000000000000000e+01,3.277408523719588906e+00
5.900000000000000000e+01,1.851603750928371817e+00
6.000000000000000000e+01,1.406068383953076761e+00
6.100000000000000000e+01,2.280208836347587642e+00
6.200000000000000000e+01,2.497617827088992382e+00
6.300000000000000000e+01,1.631381726467915350e+00
6.400000000000000000e+01,1.187402293902476424e+00
6.500000000000000000e+01,1.605539537366207359e+00
6.600000000000000000e+01,1.900473272928492774e+00
6.700000000000000000e+01,1.537084460233239191e+00
6.800000000000000000e+01,1.069450488633141294e+00
6.900000000000000000e+01,1.089752594934526808e+00
7.000000000000000000e+01,1.362293070579032594e+00
7.100000000000000000e+01,1.341540787539326374e+00
7.200000000000000000e+01,1.037816129524245401e+00
7.300000000000000000e+01,8.591483849412638873e-01
7.400000000000000000e+01,9.418613690943002936e-01
7.500000000000000000e+01,1.056179189421871945e+00
7.600000000000000000e+01,1.002361069790360659e+00
7.700000000000000000e+01,8.393305621623670110e-01
7.800000000000000000e+01,7.423111581996291175e-01
7.900000000000000000e+01,7.700855526475363089e-01
8.000000000000000000e+01,8.292585142845294577e-01
8.100000000000000000e+01,8.238578462933832114e-01
8.200000000000000000e+01,7.530699563831325660e-01
8.300000000000000000e+01,6.834362266171297717e-01
8.400000000000000000e+01,6.633055165647872009e-01
8.500000000000000000e+01,6.821689082283383110e-01
8.600000000000000000e+01,7.003099917328431401e-01
8.700000000000000000e+01,6.924757297540087286e-01
8.800000000000000000e+01,6.628021455424979447e-01
8.900000000000000000e+01,6.309706601332802922e-01
9.000000000000000000e+01,6.121902839811936836e-01
9.100000000000000000e+01,6.083526118136478589e-01
9.200000000000000000e+01,6.119322934382929180e-01
9.300000000000000000e+01,6.144317895061773838e-01
9.400000000000000000e+01,6.117578428374854660e-01
9.500000000000000000e+01,6.045293318240241298e-01
9.600000000000000000e+01,5.955745139879998762e-01
9.700000000000000000e+01,5.874693438720437477e-01
9.800000000000000000e+01,5.814649395167426071e-01
9.900000000000000000e+01,5.776280846168559968e-01
1.000000000000000000e+02,5.754501913737607444e-01
1.010000000000000000e+02,5.743766673730703598e-01
1.020000000000000000e+02,5.740554157762316478e-01
1.030000000000000000e+02,5.731917628249585395e-01
1.040000000000000000e+02,5.719992129996853691e-01
1.050000000000000000e+02,5.706941695160092642e-01
1.060000000000000000e+02,5.693465833263046116e-01
1.070000000000000000e+02,5.677537506498476771e-01
1.080000000000000000e+02,5.654438025131105494e-01
1.090000000000000000e+02,5.618857508095169706e-01
1.100000000000000000e+02,5.568585275569107873e-01
1.110000000000000000e+02,5.507405140404344479e-01
1.120000000000000000e+02,5.444246283018880916e-01
1.130000000000000000e+02,5.387568670852147523e-01
1.140000000000000000e+02,5.338287957550563734e-01
1.150000000000000000e+02,5.287693076080276500e-01
1.160000000000000000e+02,5.224310372493178312e-01
1.170000000000000000e+02,5.145090581655635820e-01
1.180000000000000000e+02,5.059621365946734839e-01
1.190000000000000000e+02,4.980828669158381961e-01
1.200000000000000000e+02,4.910521659883256840e-01
1.210000000000000000e+02,4.837025019716106877e-01
1.220000000000000000e+02,4.749684289978248763e-01
1.230000000000000000e+02,4.653032897574855831e-01
1.240000000000000000e+02,4.560935082103547700e-01
1.250000000000000000e+02,4.477067331808577966e-01
1.260000000000000000e+02,4.389977928536453189e-01
1.270000000000000000e+02,4.291487136932977675e-01
1.280000000000000000e+02,4.190124897680864713e-01
1.290000000000000000e+02,4.098510963306294941e-01
1.300000000000000000e+02,4.009461221241915063e-01
1.310000000000000000e+02,3.915025100437302674e-01
1.320000000000000000e+02,3.817870836289467551e-01
1.330000000000000000e+02,3.725769891791579358e-01
1.340000000000000000e+02,3.637077566733735723e-01
1.350000000000000000e+02,3.545282924592217944e-01
1.360000000000000000e+02,3.453101613216250643e-01
1.370000000000000000e+02,3.366705969741820015e-01
1.380000000000000000e+02,3.282965797516399498e-01
1.390000000000000000e+02,3.197613408940856439e-01
1.400000000000000000e+02,3.115281538377782655e-01
1.410000000000000000e+02,3.038583306705594511e-01
1.420000000000000000e+02,2.962681456535231073e-01
1.430000000000000000e+02,2.887854122888818265e-01
1.440000000000000000e+02,2.819367586284061700e-01
1.450000000000000000e+02,2.755737143261103306e-01
