1.000000000000000000e+00,5.852585706183099319e+02
2.000000000000000000e+00,5.839506085625945389e+02
3.000000000000000000e+00,5.790511662385972613e+02
4.000000000000000000e+00,5.676094622312426736e+02
5.000000000000000000e+00,5.460213063916507963e+02
6.000000000000000000e+00,5.095721782333024521e+02
7.000000000000000000e+00,4.534791860977053943e+02
8.000000000000000000e+00,3.693608698265708199e+02
9.000000000000000000e+00,2.446662524134780199e+02
1.000000000000000000e+01,9.737269275857426010e+01
1.100000000000000000e+01,7.947277617106548675e+00
1.200000000000000000e+01,1.196648125381342282e+02
1.300000000000000000e+01,2.045571866835210244e+02
1.400000000000000000e+01,1.465465206510055509e+02
1.500000000000000000e+01,4.874511442275635886e+01
1.600000000000000000e+01,7.610403815785711679e+00
1.700000000000000000e+01,2.844441243544905262e+01
1.800000000000000000e+01,5.828245533375449838e+01
1.900000000000000000e+01,7.378014535047203992e+01
2.000000000000000000e+01,6.945290455593783463e+01
2.100000000000000000e+01,4.796783632284108023e+01
2.200000000000000000e+01,2.131405866080315192e+01
2.300000000000000000e+01,7.640301912640582671e+00
2.400000000000000000e+01,1.927017410850086065e+01
2.500000000000000000e+01,4.261663725979158812e+01
2.600000000000000000e+01,4.569217265305057651e+01
2.700000000000000000e+01,2.457032675605268679e+01
2.800000000000000000e+01,7.475541264732922464e+00
2.900000000000000000e+01,1.076717673652667173e+01
3.000000000000000000e+01,2.381490722022674333e+01
3.100000000000000000e+01,2.997625036994359249e+01
3.200000000000000000e+01,2.393621886851911995e+01
3.300000000000000000e+01,1.131038522218349129e+01
3.400000000000000000e+01,4.732285188596623726e+00
3.500000000000000000e+01,1.131532613852438729e+01
3.600000000000000000e+01,2.003441768884376728e+01
3.700000000000000000e+01,1.597212057724294354e+01
3.800000000000000000e+01,6.147264312929990204e+00
3.900000000000000000e+01,5.170400533174252189e+00
4.000000000000000000e+01,1.151822115396524637e+01
4.100000000000000000e+01,1.453562754629148657e+01
4.200000000000000000e+01,1.008726432510715654e+01
4.300000000000000000e+01,4.506324527371491584e+00
4.400000000000000000e+01,5.903095194134481360e+00
4.500000000000000000e+01,1.076243658751287313e+01
4.600000000000000000e+01,9.076660743669290099e+00
4.700000000000000000e+01,4.249878082651910916e+00
4.800000000000000000e+01,4.867233396166760429e+00
4.900000000000000000e+01,8.077989231990404306e+00
5.000000000000000000e+01,7.343393892105241960e+00
5.100000000000000000e+01,3.860412263796965782e+00
5.200000000000000000e+01,3.745727630314582779e+00
5.300000000000000000e+01,6.126533134950841841e+00
5.400000000000000000e+01,5.174344036197076946e+00
5.500000000000000000e+01,2.866679632978376802e+00
5.600000000000000000e+01,3.249041899565952018e+00
5.700000000000000000e+01,4.483728294074524001e+00
5.800000000000000000e+01,3.994551034398389433e+00
5.900000000000000000e+01,2.672190884266687050e+00
6.000000000000000000e+01,2.638221437701338878e+00
6.100000000000000000e+01,3.477952885136358585e+00
6.200000000000000000e+01,3.353362033421861454e+00
6.300000000000000000e+01,2.488816690393483633e+00
6.400000000000000000e+01,2.297464312022706068e+00
6.500000000000000000e+01,2.753776182046378196e+00
6.600000000000000000e+01,2.867442644535500573e+00
6.700000000000000000e+01,2.415880421648197274e+00
6.800000000000000000e+01,2.058582235788034343e+00
6.900000000000000000e+01,2.184564068936094117e+00
7.000000000000000000e+01,2.400022609723087008e+00
7.100000000000000000e+01,2.274398462446378666e+00
7.200000000000000000e+01,1.976283295347831981e+00
7.300000000000000000e+01,1.876013392810521152e+00
7.400000000000000000e+01,1.986134084458788251e+00
7.500000000000000000e+01,2.053772760234259920e+00
7.600000000000000000e+01,1.952388596028842294e+00
7.700000000000000000e+01,1.795146753024986053e+00
7.800000000000000000e+01,1.735617313039498733e+00
7.900000000000000000e+01,1.779616682666878225e+00
8.000000000000000000e+01,1.817758247371697999e+00
8.100000000000000000e+01,1.779014750419229296e+00
8.200000000000000000e+01,1.696210673102290789e+00
8.300000000000000000e+01,1.639406359419550707e+00
8.400000000000000000e+01,1.633967367925616143e+00
8.500000000000000000e+01,1.651649317594271693e+00
8.600000000000000000e+01,1.654347861346001647e+00
8.700000000000000000e+01,1.629836352481855766e+00
8.800000000000000000e+01,1.592380249957726202e+00
8.900000000000000000e+01,1.562197672023101447e+00
9.000000000000000000e+01,1.548403385708585933e+00
9.100000000000000000e+01,1.546766688378435894e+00
9.200000000000000000e+01,1.547668327842205205e+00
9.300000000000000000e+01,1.544302907203457975e+00
9.400000000000000000e+01,1.535507386729132229e+00
9.500000000000000000e+01,1.523903716790051543e+00
9.600000000000000000e+01,1.512773576461846847e+00
9.700000000000000000e+01,1.504215082608940435e+00
9.800000000000000000e+01,1.498359138247775224e+00
9.900000000000000000e+01,1.494726296368174445e+00
1.000000000000000000e+02,1.492618999129136981e+00
1.010000000000000000e+02,1.491515554143695077e+00
1.020000000000000000e+02,1.491163555669825058e+00
1.030000000000000000e+02,1.490143597408615683e+00
1.040000000000000000e+02,1.488514843793049991e+00
1.050000000000000000e+02,1.486292740604907126e+00
1.060000000000000000e+02,1.483388280322899266e+00
1.070000000000000000e+02,1.479605968867565124e+00
1.080000000000000000e+02,1.474719774058246280e+00
1.090000000000000000e+02,1.468626350587034279e+00
1.100000000000000000e+02,1.461477079407794033e+00
1.110000000000000000e+02,1.453670818833768363e+00
1.120000000000000000e+02,1.445637529247756792e+00
1.130000000000000000e+02,1.437516672739277634e+00
1.140000000000000000e+02,1.429185114050416816e+00
1.150000000000000000e+02,1.420004884173562187e+00
1.160000000000000000e+02,1.409552281636838433e+00
1.170000000000000000e+02,1.398100820049479776e+00
1.180000000000000000e+02,1.386370128654980327e+00
1.190000000000000000e+02,1.374809264468463521e+00
1.200000000000000000e+02,1.363091169417726789e+00
1.210000000000000000e+02,1.350496757682287274e+00
1.220000000000000000e+02,1.336818617877338244e+00
1.230000000000000000e+02,1.322663232339319261e+00
