id,x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
114,0.55,0.0,0.24130257974411506,0.0,-4.0500372153196013e-16,-0.0814860431598908,0,3,0.2386766264430777,0.0
115,0.5821429999999999,0.0,0.23802723494338807,0.0,2.0407395391608407e-16,-0.081260731132427,0,3,0.2358199976193189,0.0
116,0.614286,0.0,0.23546999718291772,0.0,-3.6102577091051686e-16,-0.0812689717180722,0,3,0.233483423346669,0.0
117,0.646429,0.0,0.23354483224647993,0.0,1.6502234691587178e-16,-0.0806614402857911,0,3,0.2315108318432183,0.0
118,0.678571,0.0,0.23183361988412798,0.0,-3.6625704639275947e-17,-0.0805154586570765,0,3,0.2299129741961379,0.0
119,0.7107139999999998,0.0,0.23020990634176997,0.0,-1.0688708761402016e-17,-0.0803996927705151,0,3,0.2286434431221282,0.0
120,0.7428569999999999,0.0,0.2288551904639462,0.0,-3.1712913545201005e-18,-0.0800020507347886,0,3,0.2276583869344973,0.0
121,0.775,0.0,0.22783573412380065,0.0,7.58128369110489e-17,-0.0800452082284198,0,3,0.2267735242901277,0.0
122,0.807143,0.0,0.22702742645560647,0.0,-1.1221492485224972e-17,-0.0800164439400141,0,3,0.2261074759776164,0.0
123,0.8392859999999999,0.0,0.22636791312834248,0.0,-1.6388393463476203e-16,-0.079965840957548,0,3,0.2256327717450022,0.0
124,0.871429,0.0,0.22592506689943548,0.0,3.270021514852061e-16,-0.0799011699431322,0,3,0.2253137527797832,0.0
125,0.903571,0.0,0.22568734884407604,0.0,-3.5956972127418677e-16,-0.0798933734528667,0,3,0.2251329615875528,0.0
126,0.935714,0.0,0.2254293005917134,0.0,1.474294726014e-16,-0.0798554118589385,0,3,0.225039764032282,0.0
127,0.967857,0.0,0.22503218577730877,0.0,1.2116721607178038e-16,-0.079837151731054,0,3,0.2250046105581256,0.0
128,0.4998989999999999,0.4998989999999999,0.1667076455305505,0.29723349816777045,-9.914486766293695e-16,-1.1900203045200897e-15,0,0,0.1645309051460101,0.2947898026520438
129,0.6968739999999999,0.70035,0.18096502753542154,0.35013366473140195,-4.775097418169282e-16,4.440892098500625e-16,0,0,0.1799068156579054,0.3488457705133814
130,0.707937,0.302074,0.21290423932168778,0.18155113003285805,-1.1926223897340546e-16,-1.457167719820518e-16,0,0,0.2110410150514891,0.1801328966016575
131,0.3030149999999999,0.704253,0.0975115063629346,0.37963727721216856,4.5861751896136844e-17,2.7755575615628914e-16,0,0,0.0964664393459033,0.3778222464224223
132,0.3114509999999999,0.297877,0.18084028955490794,0.2666991909427452,2.441623292437356e-16,3.1918911957973246e-16,0,0,0.1768188403490949,0.2625675836095485
133,0.792073,0.5057979999999999,0.2040453830086335,0.27000780646221756,4.083808418926631e-16,-4.315124646492308e-17,0,0,0.203172304896283,0.2685962904713963
134,0.5019259999999999,0.7904839999999999,0.13979491234022134,0.3894597842800067,-4.282869631860864e-16,7.216449660063517e-16,0,0,0.1389748933224812,0.3883631228120394
135,0.511224,0.202329,0.22301100679942465,0.15208791137411026,-4.9439619065339e-17,-2.775557561562892e-17,0,0,0.2191590072733893,0.1503404208283836
136,0.206036,0.498265,0.09114131179921969,0.34928475069318665,-3.446678706331418e-16,-2.463307335887066e-16,0,0,0.0897823604331815,0.3453404856598643
137,0.1544919999999999,0.206773,0.1735206977045891,0.31695333656898583,-3.8077180297690916e-16,-3.469446951953614e-16,0,0,0.1696432899078662,0.3073689089501494
138,0.829967,0.8319469999999999,0.198300992618897,0.3922430678503588,-9.388682593956116e-17,-3.790370795009324e-16,0,0,0.1979215433311054,0.3915574346431379
139,0.830687,0.1844619999999999,0.22306377637869446,0.1092865313294169,1.2709559966961326e-16,2.723515857283587e-16,0,0,0.2218531712782054,0.1086640998092114
140,0.1844619999999999,0.830687,0.05696057012710298,0.41355391583601886,-3.052029115546695e-16,1.700029006457271e-16,0,0,0.0565281413322072,0.4122964122545318
141,0.148149,0.3708969999999999,0.09323028249127674,0.3457472619738837,3.230922474006803e-17,-2.706168622523819e-16,0,0,0.091872561839126,0.3404720628034236
142,0.302549,0.107985,0.2633274883010017,0.13614951739373282,2.641116492174689e-16,-2.6194324487249787e-16,0,0,0.2572745398460983,0.1354964853816496
143,0.64566,0.5683409999999999,0.181477801872461,0.3056493949625292,-1.6027218614766967e-16,-4.0245584642661925e-16,0,0,0.180195609507589,0.3038795332530304
144,0.4266639999999999,0.6513729999999999,0.13325214250471618,0.3547146572859674,1.4799359654427136e-17,2.8102520310824275e-16,0,0,0.1320014287946977,0.3526663315948243
145,0.848493,0.634429,0.20565610580342764,0.31937571228991146,1.726049858596923e-16,1.52655665885959e-16,0,0,0.2049855090826793,0.3182725833896566
